nid,iso3,year_start,t_type,sdg,flag_for_review,notes,concatenated,t_type_var,sewage_var,re_extraction_needed,proposed_change,sdg_logged_2019_12_19
76704,MNG,2010,pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
76704,MNG,2010,"pit latrine without slab, open pit",latrine_unimp,,,,,,,,latrine_unimp
76704,MNG,2010,ventilated improved pit latrine,latrine_imp,,,,,,,,latrine_imp
76705,IDN,2012,other,,,,,,,,,
76705,IDN,2012,pit latrine,latrine_cw,,,,,,,,latrine_cw
76705,IDN,2012,private - with septic tank,septic,,,,,,,,septic
76705,IDN,2012,private - without septic tank,latrine_cw,,,,,,,,latrine_cw
76705,IDN,2012,river/stream/creek,open,,,,,,,,open
76705,IDN,2012,shared/public,flush_cw,,,,,,,,flush_cw
76705,IDN,2012,yard/bush/forest,open,,,,,,,,open
76706,GAB,2012,flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
76706,GAB,2012,hanging toilet/latrine,unimp,,,,,,,,unimp
76706,GAB,2012,no facility/bush/field,open,,,,,,,,open
76706,GAB,2012,other,,,,,,,,,
76706,GAB,2012,pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
76706,GAB,2012,pit latrine without slab/open pit,latrine_unimp,,,,,,,,latrine_unimp
76706,GAB,2012,ventilated improved pit latrine (vip),latrine_imp,,,,,,,,latrine_imp
76707,IRQ,2011,bucket,unimp,,,,,,,,unimp
76707,IRQ,2011,composting toilet,imp,,,,,,,,imp
76707,IRQ,2011,flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
76707,IRQ,2011,flush to pit (latrine),latrine_imp,,,,,,,,latrine_imp
76707,IRQ,2011,flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
76707,IRQ,2011,flush to somewhere else,flush_unimp,,,,,,,,flush_unimp
76707,IRQ,2011,flush to unknown place / not sure / dk where,flush_imp,,,,,,,,flush_imp
76707,IRQ,2011,missing,,,,,,,,,
76707,IRQ,2011,"no facility, bush, field",open,,,,,,,,open
76707,IRQ,2011,other,,,,,,,,,
76707,IRQ,2011,pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
76707,IRQ,2011,pit latrine without slab / open pit,latrine_unimp,,,,,,,,latrine_unimp
76707,IRQ,2011,ventilated improved pit latrine (vip),latrine_imp,,,,,,,,latrine_imp
76709,TUN,2011,chasse connectée à fosse septique,flush_imp_septic,,,,,,,,flush_imp_septic
76709,TUN,2011,chasse connectée à système d'égouts,flush_imp_sewer,,,,,,,,flush_imp_sewer
76709,TUN,2011,chasse reliée à autre chose,flush_unimp,,,,,,,,flush_unimp
76709,TUN,2011,chasse reliée à des latrines,latrine_imp,,,,,,,,latrine_imp
76709,TUN,2011,chasse reliée à endroit inconnu / pas sûr / nsp où,flush_imp,,,,,,,,flush_imp
76709,TUN,2011,latrines améliorées ventilées (lav),latrine_imp,,,,,,,,latrine_imp
76709,TUN,2011,latrines à fosse avec dalle,latrine_imp,,,,,,,,latrine_imp
76709,TUN,2011,latrines à fosse sans dalle / trou ouvert,latrine_unimp,,,,,,,,latrine_unimp
76709,TUN,2011,manquant,,,,,,,,,
76709,TUN,2011,pas de toilettes ou brousse ou champ,open,,,,,,,,open
76709,TUN,2011,seaux,unimp,,,,,,,,unimp
76709,TUN,2011,toilettes / latrines suspendues,unimp,,,,,,,,unimp
76850,COM,2012,bucket toilet,unimp,,,,,,,,unimp
76850,COM,2012,composting toilet,imp,,,,,,,,imp
76850,COM,2012,flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
76850,COM,2012,flush to pit latrine,latrine_imp,,,,,,,,latrine_imp
76850,COM,2012,flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
76850,COM,2012,flush to somewhere else,flush_unimp,,,,,,,,flush_unimp
76850,COM,2012,"flush, don't know where",flush_imp,,,,,,,,flush_imp
76850,COM,2012,hanging toilet/latrine,unimp,,,,,,,,unimp
76850,COM,2012,no facility/bush/field,open,,,,,,,,open
76850,COM,2012,pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
76850,COM,2012,pit latrine without slab/open pit,latrine_unimp,,,,,,,,latrine_unimp
76850,COM,2012,ventilated improved pit latrine (vip),latrine_imp,,,,,,,,latrine_imp
76878,COD,2013,bucket toilet,unimp,,,,,,,,unimp
76878,COD,2013,composting toilet,imp,,,,,,,,imp
76878,COD,2013,flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
76878,COD,2013,flush to pit latrine,latrine_imp,,,,,,,,latrine_imp
76878,COD,2013,flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
76878,COD,2013,flush to somewhere else,flush_unimp,,,,,,,,flush_unimp
76878,COD,2013,"flush, don't know where",flush_imp,,,,,,,,flush_imp
76878,COD,2013,hanging toilet/latrine,unimp,,,,,,,,unimp
76878,COD,2013,no facility/bush/field,open,,,,,,,,open
76878,COD,2013,other,,,,,,,,,
76878,COD,2013,pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
76878,COD,2013,pit latrine without slab/open pit,latrine_unimp,,,,,,,,latrine_unimp
76878,COD,2013,ventilated improved pit latrine (vip),latrine_imp,,,,,,,,latrine_imp
77384,GMB,2013,flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
77384,GMB,2013,flush to pit latrine,latrine_imp,,,,,,,,latrine_imp
77384,GMB,2013,flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
77384,GMB,2013,no facility/bush/field,open,,,,,,,,open
77384,GMB,2013,other,,,,,,,,,
77384,GMB,2013,pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
77384,GMB,2013,pit latrine without slab/open pit,latrine_unimp,,,,,,,,latrine_unimp
77384,GMB,2013,ventilated improved pit latrine (vip),latrine_imp,,,,,,,,latrine_imp
77385,LBR,2013,bucket toilet,unimp,,,,,,,,unimp
77385,LBR,2013,composting toilet,imp,,,,,,,,imp
77385,LBR,2013,flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
77385,LBR,2013,flush to pit latrine,latrine_imp,,,,,,,,latrine_imp
77385,LBR,2013,flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
77385,LBR,2013,flush to somewhere else,flush_unimp,,,,,,,,flush_unimp
77385,LBR,2013,"flush, don't know where",flush_imp,,,,,,,,flush_imp
77385,LBR,2013,hanging toilet/latrine,unimp,,,,,,,,unimp
77385,LBR,2013,no facility/bush/field,open,,,,,,,,open
77385,LBR,2013,other,,,,,,,,,
77385,LBR,2013,pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
77385,LBR,2013,pit latrine without slab/open pit,latrine_unimp,,,,,,,,latrine_unimp
77385,LBR,2013,ventilated improved pit latrine (vip),latrine_imp,,,,,,,,latrine_imp
77387,MWI,2012,composting toilet,imp,,,,,,,,imp
77387,MWI,2012,flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
77387,MWI,2012,hanging toilet/latrine,unimp,,,,,,,,unimp
77387,MWI,2012,no facility/bush/field,open,,,,,,,,open
77387,MWI,2012,other,,,,,,,,,
77387,MWI,2012,pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
77387,MWI,2012,pit latrine without slab/open pit,latrine_unimp,,,,,,,,latrine_unimp
77387,MWI,2012,ventilated improved pit latrine (vip),latrine_imp,,,,,,,,latrine_imp
77388,MLI,2012,composting toilet,imp,,,,,,,,imp
77388,MLI,2012,flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
77388,MLI,2012,flush to pit latrine,latrine_imp,,,,,,,,latrine_imp
77388,MLI,2012,flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
77388,MLI,2012,flush to somewhere else,flush_unimp,,,,,,,,flush_unimp
77388,MLI,2012,"flush, don't know where",flush_imp,,,,,,,,flush_imp
77388,MLI,2012,hanging toilet/latrine,unimp,,,,,,,,unimp
77388,MLI,2012,no facility/bush/field,open,,,,,,,,open
77388,MLI,2012,pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
77388,MLI,2012,pit latrine without slab/open pit,latrine_unimp,,,,,,,,latrine_unimp
77388,MLI,2012,ventilated improved pit latrine (vip),latrine_imp,,,,,,,,latrine_imp
77390,NGA,2013,bucket toilet,unimp,,,,,,,,unimp
77390,NGA,2013,composting toilet,imp,,,,,,,,imp
77390,NGA,2013,flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
77390,NGA,2013,flush to pit latrine,latrine_imp,,,,,,,,latrine_imp
77390,NGA,2013,flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
77390,NGA,2013,flush to somewhere else,flush_unimp,,,,,,,,flush_unimp
77390,NGA,2013,"flush, don't know where",flush_imp,,,,,,,,flush_imp
77390,NGA,2013,hanging toilet/latrine,unimp,,,,,,,,unimp
77390,NGA,2013,no facility/bush/field,open,,,,,,,,open
77390,NGA,2013,other,,,,,,,,,
77390,NGA,2013,pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
77390,NGA,2013,pit latrine without slab/open pit,latrine_unimp,,,,,,,,latrine_unimp
77390,NGA,2013,ventilated improved pit latrine (vip),latrine_imp,,,,,,,,latrine_imp
77391,RWA,2012,bucket toilet,unimp,,,,,,,,unimp
77391,RWA,2012,composting toilet,imp,,,,,,,,imp
77391,RWA,2012,flush to pit latrine,latrine_imp,,,,,,,,latrine_imp
77391,RWA,2012,flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
77391,RWA,2012,flush to somewhere else,flush_unimp,,,,,,,,flush_unimp
77391,RWA,2012,no facility/bush/field,open,,,,,,,,open
77391,RWA,2012,pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
77391,RWA,2012,pit latrine without slab/open pit,latrine_unimp,,,,,,,,latrine_unimp
77391,RWA,2012,ventilated improved pit latrine (vip),latrine_imp,,,,,,,,latrine_imp
77393,SLE,2013,bucket toilet,unimp,,,,,,,,unimp
77393,SLE,2013,composting toilet,imp,,,,,,,,imp
77393,SLE,2013,flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
77393,SLE,2013,flush to pit latrine,latrine_imp,,,,,,,,latrine_imp
77393,SLE,2013,flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
77393,SLE,2013,flush to somewhere else,flush_unimp,,,,,,,,flush_unimp
77393,SLE,2013,"flush, don't know where",flush_imp,,,,,,,,flush_imp
77393,SLE,2013,hanging toilet/latrine,unimp,,,,,,,,unimp
77393,SLE,2013,no facility/bush/field,open,,,,,,,,open
77393,SLE,2013,other,,,,,,,,,
77393,SLE,2013,pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
77393,SLE,2013,pit latrine without slab/open pit,latrine_unimp,,,,,,,,latrine_unimp
77393,SLE,2013,ventilated improved pit latrine (vip),latrine_imp,,,,,,,,latrine_imp
77395,TZA,2011,bucket toilet,unimp,,,,,,,,unimp
77395,TZA,2011,composting toilet/ecosan,imp,,,,,,,,imp
77395,TZA,2011,flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
77395,TZA,2011,flush to pit latrine,latrine_imp,,,,,,,,latrine_imp
77395,TZA,2011,flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
77395,TZA,2011,flush to somewhere else,flush_unimp,,,,,,,,flush_unimp
77395,TZA,2011,"flush, don't know where",flush_imp,,,,,,,,flush_imp
77395,TZA,2011,no facility/bush/field,open,,,,,,,,open
77395,TZA,2011,other,,,,,,,,,
77395,TZA,2011,pit latrine with slab (not washable),latrine_imp,,,,,,,,latrine_imp
77395,TZA,2011,pit latrine with slab (washable),latrine_imp,,,,,,,,latrine_imp
77395,TZA,2011,pit latrine without slab/open pit,latrine_unimp,,,,,,,,latrine_unimp
77395,TZA,2011,ventilated improved pit latrine (vip),latrine_imp,,,,,,,,latrine_imp
77516,ZMB,2013,composting toilet,imp,,,,,,,,imp
77516,ZMB,2013,flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
77516,ZMB,2013,flush to pit latrine,latrine_imp,,,,,,,,latrine_imp
77516,ZMB,2013,flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
77516,ZMB,2013,flush to somewhere else,flush_unimp,,,,,,,,flush_unimp
77516,ZMB,2013,"flush, don't know where",flush_imp,,,,,,,,flush_imp
77516,ZMB,2013,hanging toilet/latrine,unimp,,,,,,,,unimp
77516,ZMB,2013,no facility/bush/field,open,,,,,,,,open
77516,ZMB,2013,other,,,,,,,,,
77516,ZMB,2013,pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
77516,ZMB,2013,pit latrine without slab/open pit,latrine_unimp,,,,,,,,latrine_unimp
77516,ZMB,2013,ventilated improved pit latrine (vip),latrine_imp,,,,,,,,latrine_imp
77517,JOR,2012,flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
77517,JOR,2012,flush to pit latrine,latrine_imp,,,,,,,,latrine_imp
77517,JOR,2012,flush to somewhere else,flush_unimp,,,,,,,,flush_unimp
77517,JOR,2012,no facility/bush/field,open,,,,,,,,open
77517,JOR,2012,pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
77517,JOR,2012,pit latrine without slab/open pit,latrine_unimp,,,,,,,,latrine_unimp
77517,JOR,2012,ventilated improved pit latrine (vip),latrine_imp,,,,,,,,latrine_imp
77518,KGZ,2012,bucket toilet,unimp,,,,,,,,unimp
77518,KGZ,2012,flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
77518,KGZ,2012,flush to pit latrine,latrine_imp,,,,,,,,latrine_imp
77518,KGZ,2012,flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
77518,KGZ,2012,flush to somewhere else,flush_unimp,,,,,,,,flush_unimp
77518,KGZ,2012,"flush, don't know where",flush_imp,,,,,,,,flush_imp
77518,KGZ,2012,no facility/bush/field,open,,,,,,,,open
77518,KGZ,2012,pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
77518,KGZ,2012,pit latrine without slab/open pit,latrine_unimp,,,,,,,,latrine_unimp
77518,KGZ,2012,ventilated improved pit latrine (vip),latrine_imp,,,,,,,,latrine_imp
77521,PAK,2012,bucket toilet,unimp,,,,,,,,unimp
77521,PAK,2012,flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
77521,PAK,2012,flush to pit latrine,latrine_imp,,,,,,,,latrine_imp
77521,PAK,2012,flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
77521,PAK,2012,flush to somewhere else,flush_unimp,,,,,,,,flush_unimp
77521,PAK,2012,"flush, don't know where",flush_imp,,,,,,,,flush_imp
77521,PAK,2012,hanging toilet/latrine,unimp,,,,,,,,unimp
77521,PAK,2012,no facility/bush/field,open,,,,,,,,open
77521,PAK,2012,other,,,,,,,,,
77521,PAK,2012,pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
77521,PAK,2012,pit latrine without slab/open pit,latrine_unimp,,,,,,,,latrine_unimp
77521,PAK,2012,ventilated improved pit latrine (vip),latrine_imp,,,,,,,,latrine_imp
77819,DOM,2013,flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
77819,DOM,2013,no facility/bush/field,open,,,,,,,,open
77819,DOM,2013,other,,,,,,,,,
77819,DOM,2013,pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
77819,DOM,2013,pit latrine without slab/open pit,latrine_unimp,,,,,,,,latrine_unimp
79839,BEN,2011,bucket toilet,unimp,,,,,,,,unimp
79839,BEN,2011,composting toilet,imp,,,,,,,,imp
79839,BEN,2011,flush to piped sewer system,flush_imp_sewer,,,,,,,,flush_imp_sewer
79839,BEN,2011,flush to pit latrine,latrine_imp,,,,,,,,latrine_imp
79839,BEN,2011,flush to septic tank,flush_imp_septic,,,,,,,,flush_imp_septic
79839,BEN,2011,flush to somewhere else,flush_unimp,,,,,,,,flush_unimp
79839,BEN,2011,"flush, don't know where",flush_imp,,,,,,,,flush_imp
79839,BEN,2011,hanging toilet/latrine,unimp,,,,,,,,unimp
79839,BEN,2011,no facility/bush/field,open,,,,,,,,open
79839,BEN,2011,other,,,,,,,,,
79839,BEN,2011,pit latrine with slab,latrine_imp,,,,,,,,latrine_imp
79839,BEN,2011,pit latrine without slab/open pit,latrine_unimp,,,,,,,,latrine_unimp
79839,BEN,2011,ventilated improved pit latrine (vip),latrine_imp,,,,,,,,latrine_imp
80311,BRA,2005,"there is a toilet or latrine in this residence or property direto para a rio, lago our mar",flush_unimp,,,1,household has a bathroom (Y/N),"sewage treatment (sewage system, holding tank, etc.)",,,flush_unimp
80311,BRA,2005,there is a toilet or latrine in this residence or property fossa rudimentar,latrine_cw,,,1,household has a bathroom (Y/N),"sewage treatment (sewage system, holding tank, etc.)",,,latrine_cw
80311,BRA,2005,there is a toilet or latrine in this residence or property fossa septica ligada a rede coletora de esgoto ou pluvial,septic,,,1,household has a bathroom (Y/N),"sewage treatment (sewage system, holding tank, etc.)",,,septic
80311,BRA,2005,there is a toilet or latrine in this residence or property fossa septica nao ligada a rede coletora de esgoto ou pluvial,septic,,,1,household has a bathroom (Y/N),"sewage treatment (sewage system, holding tank, etc.)",,,septic
80311,BRA,2005,there is a toilet or latrine in this residence or property outra forma (especifique),flush_unimp,,,1,household has a bathroom (Y/N),"sewage treatment (sewage system, holding tank, etc.)",,,flush_unimp
80311,BRA,2005,there is a toilet or latrine in this residence or property rede coletora de esgoto ou pluvial,sewer,,,1,household has a bathroom (Y/N),"sewage treatment (sewage system, holding tank, etc.)",,,sewer
80311,BRA,2005,there is a toilet or latrine in this residence or property vala,latrine_cw,,,1,household has a bathroom (Y/N),"sewage treatment (sewage system, holding tank, etc.)",,,latrine_cw
80311,BRA,2005,there is not a toilet or latrine in this residence or property,open,,,1,household has a bathroom (Y/N),"sewage treatment (sewage system, holding tank, etc.)",,,open
80320,URY_Interior,2006,0,,,,,,,,,
80320,URY_Interior,2006,1,,,,,,,,,
80320,URY_Interior,2006,2,,,,,,,,,
80320,URY_Interior,2006,3,,,,,,,,,
80320,URY_Interior,2006,4,,,,,,,,,
80320,URY_Montevideo,2006,0,,,,,,,,,
80320,URY_Montevideo,2006,1,,,,,,,,,
80320,URY_Montevideo,2006,2,,,,,,,,,
80320,URY_Montevideo,2006,3,,,,,,,,,
80320,URY_Montevideo,2006,4,,,,,,,,,
80626,JAM,2002,none,open,,,,,,,,open
80626,JAM,2002,other,,,,,,,,,
80626,JAM,2002,pit,latrine_cw,,,,,,,,latrine_cw
80626,JAM,2002,w.c. linked to sewer,flush_imp_sewer,,,,,,,,flush_imp_sewer
80626,JAM,2002,w.c. not linked,flush_cw,,,,,,,,flush_cw
80770,IND,2008,latrine shared with other households,latrine_cw,,,1,use of latrine,type of latrine,,,latrine_cw
80770,IND,2008,latrine shared with other households not known,latrine_cw,,,1,use of latrine,type of latrine,,,latrine_cw
80770,IND,2008,latrine shared with other households other latrine,latrine_cw,,,1,use of latrine,type of latrine,,,latrine_cw
80770,IND,2008,latrine shared with other households pit latrine,latrine_cw,,,1,use of latrine,type of latrine,,,latrine_cw
80770,IND,2008,latrine shared with other households septic tank/flush,septic,,,1,use of latrine,type of latrine,,,septic
80770,IND,2008,latrine shared with other households service latrine,latrine_cw,1,,1,use of latrine,type of latrine,,latrine_cw,latrine_unimp
80770,IND,2008,no latrine,open,,,1,use of latrine,type of latrine,,,open
80770,IND,2008,not known,,,,1,use of latrine,type of latrine,,,
80770,IND,2008,other latrine,latrine_cw,,,1,use of latrine,type of latrine,,,latrine_cw
80770,IND,2008,pit latrine,latrine_cw,,,1,use of latrine,type of latrine,,,latrine_cw
80770,IND,2008,private household latrine,latrine_cw,,,1,use of latrine,type of latrine,,,latrine_cw
80770,IND,2008,private household latrine not known,latrine_cw,,,1,use of latrine,type of latrine,,,latrine_cw
80770,IND,2008,private household latrine other latrine,latrine_cw,,,1,use of latrine,type of latrine,,,latrine_cw
80770,IND,2008,private household latrine pit latrine,latrine_cw,,,1,use of latrine,type of latrine,,,latrine_cw
80770,IND,2008,private household latrine septic tank/flush,septic,,,1,use of latrine,type of latrine,,,septic
80770,IND,2008,private household latrine service latrine,latrine_cw,1,,1,use of latrine,type of latrine,,latrine_cw,latrine_unimp
80770,IND,2008,public/community latrine,latrine_cw,,,1,use of latrine,type of latrine,,,latrine_cw
80770,IND,2008,public/community latrine not known,latrine_cw,,,1,use of latrine,type of latrine,,,latrine_cw
80770,IND,2008,public/community latrine other latrine,latrine_cw,,,1,use of latrine,type of latrine,,,latrine_cw
80770,IND,2008,public/community latrine pit latrine,latrine_cw,,,1,use of latrine,type of latrine,,,latrine_cw
80770,IND,2008,public/community latrine septic tank/flush,septic,,,1,use of latrine,type of latrine,,,septic
80770,IND,2008,public/community latrine service latrine,latrine_cw,1,,1,use of latrine,type of latrine,,latrine_cw,latrine_unimp
81004,UGA,2009,bush,open,,,,,,,,open
81004,UGA,2009,covered pit latrine private,latrine_imp,,,,,,,,latrine_imp
